-1.166725869,-2.124504938,-2.517026206,-2.021367665,0
-2.723028832,3.056844159,-4.026210053,-1.33019417,1
-3.68986669,1.16988598,0.273476614,-4.954473047,1
-2.659064194,-2.962628785,-2.605394544,-2.166019835,0
-1.273349506,1.683683126,0.309572603,-5.694259481,1
-2.896848697,2.334466665,-4.916424433,-0.688855717,1
-2.363600701,-3.583302343,-2.942396732,-2.434187475,0
-2.60240327,-1.793049741,-2.586049403,-2.640915372,0
-4.002107148,1.168330537,-4.957247398,-0.638964521,1
-2.041286884,-0.352890997,-0.751641308,-2.631567763,0
-0.13943939,3.311909153,-1.844954319,-3.59379493,1
-3.5460861,1.734443816,-3.734366189,-1.791880205,1
-2.301861392,1.461430749,-1.568451106,-2.236452713,1
-0.477732531,-1.185980899,-2.599018433,-2.085765506,0
-1.790171349,3.073639547,-1.888849139,-2.549014677,1
-2.420910521,-2.467134354,-2.566904514,-2.655470247,0
-2.060256064,2.772576579,0.526661049,-4.126747709,1
-6.993432763,-3.530839462,-1.656455902,-2.871668565,0
-0.554102208,1.027697214,-0.042846163,-4.791165312,1
-2.03140081,-2.647094464,-3.755113391,-1.007950441,0
-2.760943177,-3.640856196,-3.002115846,-3.658534486,0
-2.192469756,2.563441064,-2.287988627,-3.552444467,1
-2.01781233,4.572913849,-4.096432789,-2.579260229,1
-2.207139818,3.4880068,-5.432011224,-0.605282792,1
-2.645196309,1.742445137,-2.582986353,-2.464833024,1
-1.620365059,3.672475011,-1.308573771,-1.65175298,1
0.186879696,-1.220440045,-2.760772822,-2.039353498,0
-3.668925994,-4.050427594,-2.778018033,-4.03535021,0
-2.010301501,-2.265532022,-2.902328225,-1.15853162,0
-3.355351612,1.729761401,-1.141219468,-3.97269057,1
-3.511507395,-0.966687309,-1.219374263,-2.649210521,0
-2.250646972,-3.424808802,-3.359410021,-1.759841455,0
-2.116360714,-1.162818584,-1.700732123,-2.459680172,0
-3.555090517,-2.604954671,-2.788611687,-1.814065739,0
-4.705351545,-3.75604107,-2.528383014,-2.434206883,0
0.322170353,3.489160913,-2.057430814,-3.200350935,1
-4.235976653,2.054387038,-4.719200559,-0.610669546,1
-1.234998994,3.043399466,-0.581788046,-3.992506094,1
-1.258450827,2.061692958,-2.70847358,-2.665849337,1
-3.149184718,2.596277105,-2.078213497,-2.369796715,1
-3.455648253,1.698801277,-0.299899212,-4.475522219,1
-1.926161278,1.7651819,2.550699129,-4.125694475,1
-1.663635452,-1.416156175,-1.476229452,-3.54649806,0
-2.416708311,3.4643618,-2.879654294,-1.188821191,1
-2.418920773,-4.789660177,-4.470811264,-1.974712289,1
-0.790965642,-1.3468298,-2.381459345,-1.992023594,0
-5.864600301,-4.879717263,-3.055499821,-2.536230614,0
-2.387399948,1.448542503,-1.779292629,-3.789012912,1
-1.876797444,2.292035982,-3.447107418,-1.672074325,1
-2.301359211,-0.519433042,-2.031294496,-0.970225943,0
-2.84775883,2.778534479,-5.708343493,-0.46047419,1
-1.674966517,-1.650475099,-1.806680017,-2.598918116,0
-0.60222291,-1.949607501,-2.59498855,-3.237248632,0
-2.137965293,0.321156825,-1.405047608,-3.212056188,1
-2.288936817,-2.884193093,-3.6713108,-0.432009971,0
-3.136374065,2.728594859,-3.103678069,-1.55040254,1
-2.858279326,-1.953185949,-2.693761013,-2.001120882,0
-1.862500068,1.857369853,-0.311412386,-3.346435059,1
-5.238915519,-4.035855095,-3.235452655,-1.141145645,1
-2.281284607,-2.797682146,-3.059913675,-2.915685805,0
-4.78157225,2.555820397,-3.536498729,-0.323183577,1
-3.867450551,3.548882459,-3.638736257,-0.599022893,1
-2.159887415,2.730153709,-3.076961962,-1.88121649,1
-0.457063589,1.981744802,-2.513812312,-2.270045785,1
-4.019201348,2.732022707,-3.41094776,-1.368660138,1
-3.855509816,-3.376015951,-3.292072724,-1.602461455,0
-3.95806119,-1.081779618,-0.647705329,-2.320274081,0
-2.309234317,-1.261416397,-1.958178412,-2.397863442,0
-2.000016536,4.415716068,-3.951598819,-3.22732357,1
-3.232781821,-2.738136046,-2.290314647,-2.440426714,0
-1.184332304,-3.920357801,-3.097507316,-3.764181123,0
-5.660258028,2.842901056,-3.986502384,-0.172203447,1
-3.129222686,2.904161687,-0.505688623,-2.000000195,1
-3.437631497,1.900629994,-3.171901768,-1.669399839,1
-2.941603639,3.897105868,-5.773578809,-2.205701643,1
-3.693920272,-2.409601544,-1.481698066,-3.181852079,0
-0.428481502,-2.231864363,-2.910734308,-0.755982166,0
-4.923262871,-1.456028666,-1.239294787,-2.401508861,0
-1.9928978,2.933742377,-4.430973016,-1.201369082,1
-3.937349438,1.342776662,-2.372287246,-1.463059462,1
-2.264569835,1.334835729,-2.530668124,-1.78887296,1
-3.434542857,2.243081036,-3.14512879,-2.987903231,1
-0.081676911,4.657509292,-3.186327133,-0.968935276,1
-2.247599556,1.346040084,0.546127227,-4.712797193,1
-1.29932136,2.420693938,-2.517366985,-3.344031163,1
-3.745569427,1.083545462,0.192942045,-2.115773036,1
-2.456172061,2.177385703,-1.76163689,-2.922372749,1
-4.638069277,-4.09262288,-2.178816425,-3.06530638,0
-2.585975193,-2.930125709,-1.996839179,-3.718392618,0
-1.767253343,0.99558512,-2.605302636,-3.501880424,0
-0.657566439,3.215204101,-2.919071995,-3.492630307,1
-3.032606979,2.165929892,-5.439572017,-0.663682467,1
-3.521631601,2.465549276,-3.350792885,-1.633010752,1
-1.716964655,-2.0291992,-2.513837528,-2.805276445,0
0.959927759,-1.714031814,-2.881453796,-1.960903624,0
-2.76125363,1.465939115,-2.743383665,-2.063094592,1
-3.671148779,-2.14986618,-1.085658558,-4.021930178,0
-4.435734943,-2.31340642,-1.085020243,-3.429967283,0
-3.763125065,2.422707722,-2.842428234,-1.558423557,1
-3.357005295,3.401074995,-4.310976055,-1.888643911,1
-4.068030146,-1.568848406,-1.69967982,-2.025124241,0
-1.125422081,3.572362076,-2.648173607,-1.945393431,1
-1.124985041,-3.156265496,-3.905618492,-2.238995707,0
-2.016027272,-2.520677941,-2.560790267,-3.23401315,0
-3.844733848,-1.218982094,-1.050843611,-3.480599046,0
-4.188277372,1.777985187,-2.877278282,-2.62410824,1
-2.24341458,-0.787068458,-1.31633824,-2.433699774,0
-1.929563562,0.235969959,-0.725190586,-3.727355989,1
-1.912206221,-1.900494035,-2.947675943,-1.488704762,0
-3.46596844,3.463435802,-3.11433735,-2.041333851,1
-3.009876849,-3.375068912,-2.976039133,-1.711404945,1
-3.041219008,-1.01977141,-1.127077413,-2.650100176,0
-1.932740434,3.548338625,-1.369910711,-3.100855465,1
-0.793636905,-1.304180738,-2.779015118,-1.155915356,0
-3.424980408,-1.706787539,-1.859856895,-2.364352634,0
-1.985945776,4.978296272,-4.691080621,-2.982539844,1
-0.253421596,-1.0888818,-2.190637664,-2.709332165,1
-4.019576244,-1.353120381,0.427199919,-3.562129121,0
-3.979519118,-4.732373669,-3.160088628,-2.686832721,0
-2.570967547,2.346163554,-3.76654172,-0.216898753,1
-3.683635597,2.257605167,-1.302627443,-2.779698445,1
-2.089845075,2.54692842,0.194815264,-5.144460751,1
-3.319992902,-3.544883879,-2.837273904,-2.337449537,0
-5.555759921,-3.159504556,-2.085428575,-3.009620256,0
-0.830261041,4.001020798,-3.976422962,-2.603539028,1
-3.895533442,1.321336303,-1.592275168,-1.778943757,1
-1.831177343,-2.149081598,-2.985982522,-3.098408287,0
-3.790012287,-1.472880507,-1.456627971,-1.948260765,0
-2.500880125,-4.732800229,-4.428783314,-2.624844488,0
-3.876730585,1.561390218,-2.223535036,-2.754939873,1
-3.284158326,-2.925477798,-3.063738677,-2.222560251,0
-2.144979717,-2.466447282,-1.958319674,-2.624174152,0
-1.346538709,2.819373154,-0.884961801,-2.247513205,1
-3.049587662,-4.692090877,-3.780118252,-2.875340288,0
-4.686273398,-2.416254546,-1.997428502,-2.325408658,0
-2.959570675,-2.739767023,-2.422474939,-2.283396986,0
-3.26523816,-3.248984725,-2.923960417,-1.740576309,0
-2.635057671,0.365629452,0.413557047,-4.811384643,1
-3.036032846,3.86353245,-4.83833715,-0.998032498,1
-3.919828904,-3.841650703,-3.454905835,-2.326042865,0
-0.707072365,-1.751672743,-2.7190565,-1.840219374,0
-1.615031894,3.674283726,-1.748015083,-4.271136747,1
-5.660589211,-1.238518456,-0.567094096,-2.788421319,0
-1.64248139,2.398626884,-0.20774781,-1.570882525,1
-4.200253313,1.347448997,-0.991096606,-1.606475625,1
-0.263217972,2.558414919,-0.315784069,-5.140461533,1
-2.654061454,2.841263993,-3.754161954,-2.081731592,1
-0.698810188,-3.02853287,-3.125395838,-2.680548286,0
-2.900181037,2.136172265,-1.910025003,-2.381817391,1
-2.011344949,-1.885079077,-2.326058099,-1.830983515,0
-3.011677228,1.572082098,-1.27794456,-3.173635631,1
-1.729489174,-1.910747888,-3.24469055,-1.548404849,0
-2.570146476,-3.415780826,-3.532879404,-2.13359316,0
-6.138023255,-4.479716656,-3.120248099,-1.604565287,0
-1.562444103,-2.369202114,-2.571313433,-2.895097053,0
-0.212273273,-0.892392913,-2.079854438,-2.601431033,0
-1.634127057,-5.363583766,-5.488348892,-2.140189729,0
-3.778811831,-3.091292994,-2.535887995,-2.948919288,0
-1.523673556,2.763773304,-1.335075457,-1.93419871,1
-3.898414166,2.821073191,-2.51091259,-1.55567549,1
-4.846336545,-4.199424592,-2.787742103,-3.504456912,0
-2.220272389,2.24701525,-2.855106852,-1.496494707,1
-3.829131302,-3.592635163,-2.054161864,-4.041712514,0
-5.318927029,1.952932786,-5.336052627,-0.528434645,1
-1.001183117,2.622230832,-0.978129566,-1.938240201,1
-2.647137552,-1.887408384,-2.114178428,-2.279106612,0
-1.434682202,3.7417775,-2.07923325,-0.989430212,1
-1.681927214,-3.281328547,-3.310727105,-3.442710256,0
-1.561575751,-2.533832197,-1.69337303,-3.334908032,0
-4.136571714,-3.930011331,-3.070826054,-1.927274023,0
-4.101270202,3.738488369,-6.003068866,0.11279281,1
-3.552578784,2.328624498,-1.889283073,-3.441997191,1
-4.354474414,1.460093636,-1.973893833,-2.791032961,1
-3.135374799,3.691314413,-3.028679421,-2.925475457,1
-2.99460257,2.072154579,-3.255824726,-0.315015744,1
-0.880093967,-1.843374845,-2.314597699,-2.826551597,0
-1.462129701,-5.100100589,-5.296468043,-2.444797,1
-1.917073942,-2.855403993,-3.067696888,-2.976447453,0
-1.202145483,4.314050391,-4.952071527,-1.968237668,1
-2.296950566,-2.908032622,-3.0639703,-1.626507946,0
-3.84933687,-2.461783198,-2.269121834,-1.704237095,0
-2.763471507,-3.05343639,-2.758812329,-3.024803054,0
-1.344311129,2.995933917,-3.399740795,-4.030969105,1
-2.497210533,3.21792963,-5.415184602,-1.14679091,1
-2.234826191,-0.323124844,-1.389186816,-2.189752333,0
-2.478706663,-0.681962538,-0.928170165,-2.584420373,0
-1.884939739,2.614351314,-1.781448568,-2.720076514,1
-0.718246459,-2.187497687,-3.643002917,-1.137788526,0
-4.184843397,0.405377779,-2.495464848,-1.941972162,1
-2.365104717,2.649638435,-4.511500039,-1.492785117,1
-2.386480271,-2.962126415,-3.139185958,-2.17080596,0
-4.047837829,2.370240362,-2.613979036,-3.367267921,1
-3.339152843,2.511875927,-4.234939994,-2.123060478,1
-2.17778808,2.57201175,-2.638676888,-1.47109717,1
-3.914686166,-2.70281633,-2.468957577,-2.117476063,0
-5.065776374,-1.623053732,-0.024484228,-4.171478107,0
-1.626250111,-2.485984444,-2.819684633,-2.239781334,0
-2.67369905,-2.529382985,-1.960864429,-2.98750523,0
-4.913374475,2.60997052,-2.411571221,-3.029115757,1
-3.458520509,3.294883051,-2.670195133,-1.158856233,1
-1.289327659,-3.614619873,-3.460435041,-3.49060464,0
-3.005068713,-2.721721909,-2.693954288,-1.78673456,0
-4.252333835,1.87462999,-3.480460394,-0.958149059,1
-4.892517732,-1.350769989,-0.328819116,-2.697192387,0
-3.916309076,0.852173341,-1.333662548,-3.455149035,1
-2.877032012,1.158643857,-2.336975773,-2.341130916,1
0.567560351,-0.104048332,-2.011819457,-2.28842035,0
-3.709652984,-1.420647771,-1.14345147,-2.240707042,0
-1.423019454,3.152317078,-0.90356256,-1.471602463,1
-1.49837893,2.785898939,-1.31049517,-2.927213543,1
-2.720954692,-4.071498879,-4.757588288,-0.395982852,0
-1.011013707,-2.549048385,-3.055321349,-2.21534825,0
-2.22313208,-1.797929351,-2.086965753,-2.397990646,0
-0.681991327,2.779317654,-3.021719805,-2.168966259,1
-3.19306483,0.092205087,-1.15026232,-1.673306058,0
-1.725064281,-1.938114769,-2.05775502,-3.351099586,0
-1.198914248,-2.421891917,-3.40101232,-1.844866009,0
-0.590103285,-0.897850758,-2.777861916,-1.811243181,0
-4.560428257,-1.258112492,-0.263178836,-3.13834901,0
-3.239332665,-3.586531291,-3.503317701,-0.516407861,0
-2.244571366,4.051815665,-0.340806082,-2.116894574,0
-2.779725647,3.092580411,-2.017929849,-2.125916798,1
-2.18871267,-2.007691963,-2.512687658,-2.469261386,0
-3.668326439,2.429094785,-3.423465287,-2.810253935,1
-3.047166204,-2.86114778,-2.355498516,-2.260052794,0
-2.319133747,-3.673755001,-3.388856845,-2.473158045,0
-3.9811042,-3.627560464,-2.579084571,-2.785814946,0
-4.524374272,-2.687619926,-2.104067983,-2.614977095,0
-3.941573962,2.44243294,0.141913674,-2.946266074,1
-2.175968898,2.460389763,-4.636227707,-2.795441599,1
-2.740243161,-5.227042332,-4.36611183,-2.154873957,0
-4.384210681,2.328686324,-2.800649663,-2.349922724,1
-2.006882327,2.776428568,-2.507098619,-3.869245463,1
-2.299048773,-1.978855729,-1.532874119,-3.445426025,0
-3.804060398,-1.314922021,-1.37392096,-1.780148008,0
-4.483214741,-2.421335757,-2.329685061,-1.761693733,0
-3.211476602,-2.35120968,-2.414213815,-1.243507226,0
-2.053760443,3.246548602,-6.198925441,-1.36297948,1
-4.134221311,2.326119772,-0.619925548,-1.472532204,1
-1.409879981,2.072467642,-3.12100425,-1.624210399,1
-3.30586883,2.833240821,-3.744477479,-1.388833276,1
-4.605928274,-1.56194594,-1.304127098,-2.851180081,0
0.876367053,-0.62978286,-2.451084957,-1.792706941,0
0.028707864,3.372217504,-1.977577945,-5.123839719,1
-1.435602705,-0.986408096,-2.206370528,-1.805310216,0
-2.309986206,1.615686407,1.883645351,-5.371701567,1
-3.107140992,3.16541642,-2.230595483,-2.528374565,1
-4.682114601,0.702871498,-4.943759958,0.074903575,1
-4.85860585,-3.010023271,-1.901026869,-3.287459324,0
-3.373992289,2.655617812,-1.667338156,-2.195094658,1
-1.764198971,3.534314328,-4.293445119,-1.54452319,1
-0.351807994,-0.629410459,-0.941287418,-3.668620878,0
-3.847128648,0.046944236,-0.595058992,-3.221321858,0
-1.576006694,-3.067244908,-3.14674698,-1.989722039,0
-3.092343187,-1.900632153,-1.897513193,-2.56510199,0
-1.64400647,-4.566004077,-4.069750736,-3.069794358,0
-1.102693827,0.692243798,-0.967079283,-4.866048406,1
-2.900881755,-1.35852337,-0.998369016,-3.743256824,0
-2.078286317,-0.900381015,-1.779989516,-2.533157012,0
-1.761879993,4.252012492,-3.547963155,-0.789386768,1
-3.445602116,1.490545931,-1.059972588,-4.187734927,1
-4.205057365,-3.388475952,-3.359744794,-1.629698137,0
-1.698164403,3.057962879,-3.680719831,-0.687978377,1
-1.767849748,2.28561916,-2.879875265,-2.547263447,1
-4.933646627,-3.698090415,-3.042281559,-1.746077012,0
-3.923493546,1.818254443,-1.469125931,-2.540915017,1
-4.17590322,-2.574037725,-1.912278118,-2.027636855,0
-2.348323598,-0.697126004,-1.273521609,-3.978358062,0
-0.776285052,1.826051054,-2.679864317,-2.436468538,1
-1.697114724,-1.5301329,-2.122615503,-2.247813704,0
-4.759158315,1.734246986,-1.906366171,-1.616915397,1
-2.463887364,4.377310619,-5.064991014,-1.202692582,1
-3.286926116,-3.122837047,-3.06222173,-3.193517312,0
-1.99964372,3.882389699,-3.135491146,-2.004420209,1
-1.116201709,-3.367193872,-3.767249606,-2.813575939,0
-1.786334331,0.154954087,0.373165878,-5.21061864,0
-0.104565439,-3.277442916,-4.506762293,-1.964817798,0
-3.261134653,-2.192888101,-2.33372999,-1.909906149,0
-1.066508985,-4.003197379,-4.731135873,-1.138499267,0
-3.059672538,2.55626502,-1.027395165,-2.789358607,1
-3.637000996,-2.617406114,-1.703369753,-2.887280732,0
-3.663541,4.176730949,-3.168059931,-0.713857372,1
-1.185383532,2.840194614,-2.674324704,-3.675901989,1
-2.973042121,-2.344385847,-2.669474631,-1.917793044,0
0.061985564,-3.025585423,-3.551614904,-2.672568272,0
-2.839434111,1.555630554,0.592131499,-4.74966559,1
-1.084798267,-2.65543944,-3.531206678,-1.662925117,0
-1.207932531,6.202051353,-4.31660856,-0.952945579,0
-2.060848271,-0.517648787,-1.692981349,-2.491989896,0
-2.629872631,-3.033961923,-3.111549222,-1.940268382,0
0.630577537,-2.784105622,-4.222436218,-1.908420912,0
-2.871897066,1.734953684,-2.109256573,-1.457378397,1
-4.464763736,1.071894345,-0.756029174,-2.732872772,1
-1.293039428,-3.551984067,-3.8132018,-1.068592841,0
-1.677374542,-3.296704863,-2.64050536,-3.103028879,0
0.381642359,2.596623569,-2.196947287,-4.142255388,1
-3.653417435,3.224866113,-1.647773879,-1.387094217,1
-1.972157723,2.892174642,-2.063872231,-1.039586012,1
-3.985326244,-4.708472899,-3.572737687,-2.10360035,0
-1.085457121,3.553961988,-3.967192261,-3.70471846,1
-4.662111182,-4.298537185,-2.827544278,-3.882551424,0
-1.268509909,-2.088029646,-2.698738547,-2.817049069,0
-2.658997627,3.619455236,-3.343219455,-1.108346891,1
-1.174412579,0.661051724,-0.601184999,-1.999763675,0
-6.187663321,-2.085614932,-1.546395525,-2.703899924,0
-2.867653627,-3.480142517,-3.710729149,-1.484453063,0
-0.479827928,2.734652839,-3.871869477,-1.932256298,1
-2.3610502,1.928759257,-1.748500644,-3.469096545,1
