-4.150349719184539,-0.3278975103036905,1.0495278959149874,-0.36247214115437987,-5.577359600973144,4.036490095407047,-0.13383240777512245,-1.236218048623679,-1.9841371570278066,-4.5921456840395,1
-6.284420800846924,0.028924102115493486,0.9368791981288132,0.08242625499799362,-4.567419716667787,4.3954005422733555,-1.3837146244246337,0.415810593159804,0.13366693840521643,-5.067083800754258,1
-3.811599634298382,1.4130715501387687,0.23280811319976188,0.5554561526158251,-6.836429888614093,-4.630940908346386,1.557705422736499,-0.45129151630064446,-0.9952973250710936,-5.39449248766653,0
-4.815658889936031,-0.06835031278774288,-0.39132550511252595,-0.1685093381819863,-5.712698431108181,4.684691914172555,1.007943418287086,0.7901827311365414,-1.6162303737141175,-3.559000894181827,1
-6.032879403792303,0.9725328913802915,0.888935795291148,-0.24813278858553892,-4.6335931602152645,-5.915780825780876,-0.518273500716861,0.40573338140744236,-0.20221344913047007,-5.070146475527882,0
-4.450850644947699,0.1429129265309359,-0.7648957925811246,1.1026050024177347,-6.776702321094743,-5.378019761935775,0.41307125045031556,0.8401670875152618,-1.9746390803198668,-4.231332417451518,0
-4.229280318761611,0.1933856957715029,2.3613801671801844,-0.6274242235601721,-3.4207009060599978,6.8909320871634625,-1.8998333798086564,0.7605724464123107,-2.4404460114661553,-4.041301515799002,0
-6.507536590295249,-2.0409030791482365,0.3619409773958332,1.162977758183396,-4.204732751213516,4.946271230651602,-1.637846991791325,-0.7284557513704975,0.11812713359284631,-3.8363558100645387,1
-3.790966167751181,-0.29053882971573536,-0.4746512284778466,0.814771603763875,-5.253153630461189,4.919827240965023,0.7331449661069823,-1.0727231527756398,0.09423759565540968,-3.212961737369226,1
-5.201455600794099,0.8658936079494659,1.2987720733489982,0.05370319976648272,-4.794595165714623,6.01890022083081,0.10365474473779947,0.6848997664677566,0.23389317168073911,-4.4042533707994025,1
-5.7587918678153365,0.3876306573408388,0.24265466802943944,-1.0632053241070867,-6.0670895243644,4.983754778275949,1.0490832898163074,-0.849885024899561,1.026139232283094,-5.250005384632173,1
-4.91530987306135,2.112519707563797,0.11920989072402413,0.9798127694325873,-5.308894739130118,-5.929615753874214,1.3898945389066508,-1.6148010834452657,-0.7296056508878639,-5.869616390674652,0
-4.358181595510224,0.10247747853996664,1.1464423137155744,-0.9795796344579014,-5.692182699789346,-3.178727715856173,-2.4612245419765006,0.5749504278391079,-1.037198553111803,-4.529987710050008,0
-6.038107447128489,-0.34203563705374984,-0.3827517783041012,0.6258374801941682,-4.25443225501922,6.779496435152863,0.37729691351432226,0.9800515128438503,-0.38178935488728416,-2.877927443347687,1
-4.434884715302283,-2.1452618954051856,0.6536977227366325,0.4134598123600697,-4.777392682378751,-3.998428517173531,0.7003274638365361,1.3393129771977619,0.21045790479382243,-5.461930923201578,0
-6.180718354181412,-0.5476177274386742,0.5848813707563233,1.6980835682518018,-4.225214864355729,-5.819297343866942,-1.1345172753412274,-0.5620769469382523,-0.21356891585930501,-4.787119261766089,0
-4.93152219822676,0.6942500389868579,0.16736601627650935,0.05224173058451206,-4.1288892428203425,4.797850136532357,1.0366552429426363,-0.7028843091215695,-0.3066636864651945,-5.27163428227018,1
-3.1944007216144086,0.8917897164177198,-0.14300684481424966,0.771001796637648,-4.365029155075633,4.247751253315944,-1.2201293897001142,1.2044833833021023,-0.5767296607910032,-5.007071648161809,1
