-4.01334240606916,-6.136678990083946,-4.329071603833216,-4.555764727186924,1.0021586211736864,0
-4.234880276717527,-4.228123672724658,-5.200018657122348,-3.92650808729668,1.0049690575863832,0
-7.485428562284897,-2.2531854310083776,-4.62709845718987,-6.404786423060065,-0.5539169901541134,0
-5.0219606491028035,-3.717668960948987,-4.6713921282267075,5.003883765221438,-0.026113190534835132,1
-4.847829587204988,-2.9071492054803416,-6.152411284019295,-4.532639944251247,-0.27919700393914804,0
-5.574991436918689,-5.757164288541395,-4.696412362002437,-6.691430650876125,0.8805790170896278,0
-5.353820956728257,-3.7469809061169412,-3.890741963861256,-3.8571308614783018,-0.026627883315004847,0
-4.422043367375545,-5.42682421275287,-4.808000625490296,-4.485531691613632,0.13741467145647446,0
-4.880094652722824,-5.909377137511686,-5.850249785401252,-6.2497038225410355,0.8600033245063367,0
-6.56064752272437,-7.994446551825284,-4.04895822026182,-7.914810980307735,1.2491520647890142,0
-5.863467599059806,-6.54184779654673,-4.994566903538862,-6.118579526255326,0.0070955823509566895,0
-6.373713407564644,-2.7072860596694066,-5.1189791752039175,-5.359653438315493,0.9854068784344577,0
-4.419851965543137,-5.686940850843305,-5.323748046621087,-4.654066659482523,2.1630222265220853,0
-5.876092404689716,-3.1984644675871152,-6.902558653135042,-6.196605272573359,-0.42548173021994057,0
-4.9246014085675744,-6.600291430823665,-4.819708199438458,-6.053323399985515,0.72212712402102,0
-5.013837527796309,-4.216964654539684,-5.30527644517907,-4.529199199611149,-0.8801966585579677,0
-4.769794131087053,-2.7208153123761614,-5.475660229391864,-4.304387614302237,0.5736641806541833,0
-4.76395380319364,-4.768261107493642,-3.6197740830324294,6.5153992803477925,-1.8060499389854234,1
-5.902191377148144,-2.3522189024954168,-3.796965989836759,-4.848288599463963,1.4153454876051623,0
-5.05133465398239,-4.110362383250326,-5.773942751429745,-5.354483117837597,-1.5332958530925285,0
-4.052323390338281,-3.0540385520499678,-6.544003101543725,4.0957030713833,-0.2360055509285654,1
-4.644163632553319,-3.690245133957675,-6.255243839558137,5.068322251062855,-2.2322800689171967,1
-6.075741846617235,-5.651098188848546,-4.822192264083511,-6.056230427734037,-0.6914055087327199,0
-4.095751896572541,-5.636275731307748,-5.242126868008016,-4.785949480204926,0.1792329664040169,0
-3.8462352299204405,-6.050209085990665,-4.246433070378082,-3.5275439577890744,-0.661033566475689,0
-2.7593272622249407,-6.713948426079759,-4.61569484930831,-3.3274480376744955,-2.083418636129803,0
-4.209265289523382,-4.609945107533054,-5.18307825246418,-4.4074242106056,1.7677937703111086,0
-4.929776809847238,-3.760795996377976,-4.3962367454123585,-4.400102768140231,-0.8696895719716765,0
-5.857687249129432,-4.462091217022084,-4.767754226128265,-5.920978333199761,1.7395057627234334,0
-4.993001756266419,-6.193460248259927,-4.775637551956488,-5.446695682263532,-0.5809654083818407,0
-4.916007397732049,-4.087970157942581,-5.968542215792061,-5.092749455652383,-2.166410905119861,0
-5.517741561164529,-5.289245332667545,-4.857913487815953,-6.114429998726527,-0.3801523869681687,0
-4.716644656161793,-3.1236550958820803,-4.79736772333569,-4.067242853685138,0.850437912844932,0
-7.944661050187004,-5.965122731975298,-3.1233001173538915,4.8527078674584825,0.16988776413227166,1
-3.723664761846603,-7.603623155443616,-5.8373722423915035,-4.386342143469825,0.32870784193821745,0
-4.740126252957344,-5.187497815375341,-5.39998324202388,-5.389960677201562,2.0180150520722955,0
-4.118731936750209,-4.586931150104556,-7.4534438262483445,-5.5847168571025865,1.4317723890358995,0
-4.094278548521704,-5.427553263805901,-4.096180355522259,6.753505646551711,-1.2975072766207423,1
-5.4684034670041175,-5.210388522314892,-5.813135246428992,-5.767131425944313,0.21841297269200025,0
-5.37274589068138,-3.564703302492076,-4.6443627053287075,-4.479865961324704,-1.194773064938772,0
-4.602850022583977,-4.546215098682548,-6.975305969129953,-4.744401045855498,-0.10497772573016496,0
