-6.1914896,-4.760203559,-3.308364297,-4.802343222,0
-3.999152739,-3.969473713,-4.821935314,-4.695083179,1
-3.527731574,-8.200722496,-7.331964895,-7.458674502,1
-6.861812787,-4.493048784,-6.233562609,-3.456247204,0
-5.047371852,-3.883590397,-3.983671673,-4.216488832,0
-4.983767107,-6.379507069,-7.379267202,-5.627318844,0
-6.48964422,5.936586272,-4.361505567,-4.157675146,1
-5.781706096,4.927731025,-5.182755429,-4.662130573,0
-4.158376008,4.212011413,-6.279964093,-5.531322596,1
-5.573456863,-4.959348905,-5.581270867,-4.561324379,1
-4.104620242,-5.880160602,-2.694578059,-7.173358613,0
-4.631668198,-3.803589027,-6.213652632,-3.859812131,0
-5.482539844,7.478296272,-4.485945776,-7.191080621,1
-5.423329982,-4.786165601,-6.739443598,-3.817550937,0
-5.868501247,3.980857249,-4.437266955,-4.625000282,1
-3.877847143,5.465040678,-5.228562491,-5.428196182,1
-5.869383857,-4.146521467,-5.83399363,-4.012084186,0
-7.373900644,4.934813451,-6.176105983,-3.328141464,1
-6.784132671,4.25208487,-3.911369931,-5.99692262,0
-7.152144076,3.284488975,-4.001107281,-2.358825475,0
-4.207154308,4.266415349,-5.363255202,-2.656647042,1
-4.259417958,-5.520693534,-7.18888908,-4.576666077,0
-5.020045323,2.322557788,-4.824618149,-5.027622212,1
-4.993287457,5.380720535,-1.400956207,-6.690752529,1
-4.170860819,5.293614925,-4.577699851,-5.888801665,1
-5.482528969,5.503528757,-2.772289998,-6.182130118,1
-3.91371295,-2.112289729,-5.237553182,-3.349638462,0
-5.327944667,-4.428912218,-5.023074571,-4.124262649,0
-5.051571274,-5.506567506,-5.876280478,-4.845704561,0
-5.824748314,-3.936840001,-3.851983783,-4.309820229,0
-5.19676983,-4.541540701,-4.701753411,-4.666640184,0
-5.240507756,-5.51855677,-6.162953436,-4.974751619,1
-5.461541888,6.08615784,-5.904017814,-5.701291235,1
-5.058472315,-5.403943955,-4.511772849,-4.814008142,0
-4.718560696,-4.402865759,-4.731847947,-4.54152376,0
-5.255207562,4.191881122,-4.14711489,-3.396565308,1
-4.963609284,-5.107899131,-2.471654826,-6.120122295,0
-5.243259379,-2.709027902,-3.439462645,-3.707532687,0
-5.365500771,-4.405420384,-5.083230143,-3.97461964,1
-4.461231693,-4.020759439,-7.054744144,-4.070905105,1
-7.007418394,4.184508686,-4.866875859,-2.319198475,1
-4.570364483,4.092606793,-5.601216459,-6.902371942,1
-6.56207225,-6.090745207,-6.555046994,-4.805387545,0
-2.58186778,-5.435127059,-2.694135602,-7.093437653,0
-5.579792519,-3.537470965,-3.674185747,-4.415554691,0
-4.213876262,-5.383035211,-4.536133928,-5.964765108,0
-6.500832735,2.982391995,-4.400168127,-3.294783095,1
-4.757222403,-4.377898398,-4.802133962,-4.736819547,0
-5.038690579,4.97565326,-5.205985712,-3.606432544,1
-6.620814895,-3.163014298,-3.86960054,-3.586097234,0
-4.575795149,-5.355391451,-4.989193404,-5.088746074,1
-5.396871924,-4.459647652,-6.678433086,-3.756357693,0
-3.296483855,-6.467922347,-8.943079613,-5.313155463,1
-5.107730133,-6.647867821,-4.804372976,-6.257607039,0
-7.692559244,4.52879292,-4.410743472,-4.918281915,0
-5.219767585,-5.268786977,-4.634340307,-5.291042093,0
-5.481622769,-4.463240262,-4.857910561,-4.697399309,0
-4.217820003,-5.252425884,-5.00753256,-5.644360249,0
-3.582894134,-7.096183312,-4.896802527,-7.301569906,0
-5.517128854,5.012222985,-4.451178273,-3.60809236,1
-4.911027506,4.298140291,-4.398986805,-5.737282223,1
-2.953833656,6.468339972,-4.670814854,-9.171905639,0
-3.787669404,5.864147819,-6.838363377,-5.105369278,1
-8.15000342,4.395433236,-2.908143315,-3.602336248,1
-5.186219597,-4.094297969,-1.568751214,-5.395878998,1
-5.45666443,-3.947438362,-6.063029961,-3.514939462,0
-4.374586048,4.545610318,-4.223839094,-4.574622892,1
-3.766023184,5.426412073,-5.391148454,-2.399200193,1
-6.844086044,-2.942006646,-2.629361914,-3.215045984,1
-5.101431033,-3.392392913,-2.712273273,-4.579854438,0
